日期,股票,权益,再平衡,持有数量,持有成本,现金价值,当日盈亏,当日收益率,资产占比
2021/12/21,510300,331510.76,,60939.48,5.44,331510.76,1279.73,0.3875%,24.4106%
2021/12/21,511010,351315.17,,2765.5,127.035,351315.17,-141.04,-0.0401%,25.8689%
2021/12/21,511880,343159.26,,2700.45,127.075,343159.26,-18.9,-0.0055%,25.2684%
2021/12/21,518880,332073.76,,92268.34,3.599,332073.76,-2306.71,-0.6898%,24.4521%
2021/12/21,总结,1358058.95,0,,,,-1186.92,-0.0873%,
2021/12/22,510300,331693.58,,60939.48,5.443,331693.58,182.82,0.0551%,24.4296%
2021/12/22,511010,351519.81,,2765.5,127.109,351519.81,204.65,0.0583%,25.8898%
2021/12/22,511880,343202.47,,2700.45,127.091,343202.47,43.21,0.0126%,25.2773%
2021/12/22,518880,331335.62,,92268.34,3.591,331335.62,-738.15,-0.2223%,24.4033%
2021/12/22,总结,1357751.48,0,,,,-307.47,-0.0226%,
2021/12/23,510300,334009.28,,60939.48,5.481,334009.28,2315.7,0.6981%,24.4968%
2021/12/23,511010,351602.78,,2765.5,127.139,351602.78,82.96,0.0236%,25.7871%
2021/12/23,511880,343213.27,,2700.45,127.095,343213.27,10.8,0.0031%,25.1718%
2021/12/23,518880,334657.28,,92268.34,3.627,334657.28,3321.66,1.0025%,24.5443%
2021/12/23,总结,1363482.61,0,,,,5731.12,0.4221%,
2021/12/24,510300,332607.67,,60939.48,5.458,332607.67,-1401.61,-0.4196%,24.4087%
2021/12/24,511010,351577.89,,2765.5,127.13,351577.89,-24.89,-0.0071%,25.8009%
2021/12/24,511880,343261.88,,2700.45,127.113,343261.88,48.61,0.0142%,25.1906%
2021/12/24,518880,335210.89,,92268.34,3.633,335210.89,553.61,0.1654%,24.5998%
2021/12/24,总结,1362658.33,0,,,,-824.28,-0.0605%,
2021/12/27,510300,332851.43,,60939.48,5.462,332851.43,243.76,0.0733%,24.4216%
2021/12/27,511010,351884.86,,2765.5,127.241,351884.86,306.97,0.0873%,25.8181%
2021/12/27,511880,343267.28,,2700.45,127.115,343267.28,5.4,0.0016%,25.1858%
2021/12/27,518880,334934.08,,92268.34,3.63,334934.08,-276.81,-0.0826%,24.5744%
2021/12/27,总结,1362937.65,0,,,,279.32,0.0205%,
2021/12/28,510300,334435.86,,60939.48,5.488,334435.86,1584.43,0.4760%,24.4860%
2021/12/28,511010,352050.79,,2765.5,127.301,352050.79,165.93,0.0472%,25.7757%
2021/12/28,511880,343294.29,,2700.45,127.125,343294.29,27.0,0.0079%,25.1346%
2021/12/28,518880,336041.3,,92268.34,3.642,336041.3,1107.22,0.3306%,24.6036%
2021/12/28,总结,1365822.23,0,,,,2884.58,0.2116%,
2021/12/29,510300,330352.91,,60939.48,5.421,330352.91,-4082.95,-1.2208%,24.2859%
2021/12/29,511010,352136.52,,2765.5,127.332,352136.52,85.73,0.0244%,25.8873%
2021/12/29,511880,343305.09,,2700.45,127.129,343305.09,10.8,0.0031%,25.2381%
2021/12/29,518880,334472.74,,92268.34,3.625,334472.74,-1568.56,-0.4668%,24.5888%
2021/12/29,总结,1360267.26,0,,,,-5554.98,-0.4067%,
2021/12/30,510300,332546.73,,60939.48,5.457,332546.73,2193.82,0.6641%,24.4231%
2021/12/30,511010,353021.48,,2765.5,127.652,353021.48,884.96,0.2513%,25.9268%
2021/12/30,511880,343318.59,,2700.45,127.134,343318.59,13.5,0.0039%,25.2142%
2021/12/30,518880,332719.64,,92268.34,3.606,332719.64,-1753.1,-0.5241%,24.4358%
2021/12/30,总结,1361606.44,0,,,,1339.18,0.0984%,
2021/12/31,510300,333278.01,,60939.48,5.469,333278.01,731.27,0.2199%,24.3949%
2021/12/31,511010,353317.39,,2765.5,127.759,353317.39,295.91,0.0838%,25.8617%
2021/12/31,511880,343450.91,,2700.45,127.183,343450.91,132.32,0.0385%,25.1395%
2021/12/31,518880,336133.57,,92268.34,3.643,336133.57,3413.93,1.0261%,24.6039%
2021/12/31,总结,1366179.87,0,,,,4573.43,0.3359%,
2022/01/04,510300,332181.09,,60939.48,5.451,332181.09,-1096.91,-0.3291%,24.3754%
2022/01/04,511010,353148.69,,2765.5,127.698,353148.69,-168.7,-0.0477%,25.9140%
2022/01/04,511880,343432.01,,2700.45,127.176,343432.01,-18.9,-0.0055%,25.2010%
2022/01/04,518880,334011.4,,92268.34,3.62,334011.4,-2122.17,-0.6313%,24.5097%
2022/01/04,总结,1362773.19,0,,,,-3406.68,-0.2494%,
2022/01/05,510300,329316.94,,60939.48,5.404,329316.94,-2864.16,-0.8622%,24.1984%
2022/01/05,511010,352775.35,,2765.5,127.563,352775.35,-373.34,-0.1057%,25.9221%
2022/01/05,511880,343418.51,,2700.45,127.171,343418.51,-13.5,-0.0039%,25.2345%
2022/01/05,518880,335395.42,,92268.34,3.635,335395.42,1384.03,0.4144%,24.6450%
2022/01/05,总结,1360906.22,0,,,,-1866.97,-0.1370%,
2022/01/06,510300,325904.33,,60939.48,5.348,325904.33,-3412.61,-1.0363%,24.0448%
2022/01/06,511010,352584.53,,2765.5,127.494,352584.53,-190.82,-0.0541%,26.0132%
2022/01/06,511880,343459.01,,2700.45,127.186,343459.01,40.51,0.0118%,25.3399%
2022/01/06,518880,333457.79,,92268.34,3.614,333457.79,-1937.64,-0.5777%,24.6021%
2022/01/06,总结,1355405.66,0,,,,-5500.56,-0.4042%,
2022/01/07,510300,326635.6,,60939.48,5.36,326635.6,731.27,0.2244%,24.1204%
2022/01/07,511010,352612.19,,2765.5,127.504,352612.19,27.65,0.0078%,26.0386%
2022/01/07,511880,343513.02,,2700.45,127.206,343513.02,54.01,0.0157%,25.3667%
2022/01/07,518880,331427.88,,92268.34,3.592,331427.88,-2029.9,-0.6087%,24.4743%
2022/01/07,总结,1354188.69,0,,,,-1216.97,-0.0898%,
2022/01/10,510300,327427.82,,60939.48,5.373,327427.82,792.21,0.2425%,24.1458%
2022/01/10,511010,353010.42,,2765.5,127.648,353010.42,398.23,0.1129%,26.0324%
2022/01/10,511880,343531.92,,2700.45,127.213,343531.92,18.9,0.0055%,25.3334%
2022/01/10,518880,332073.76,,92268.34,3.599,332073.76,645.88,0.1949%,24.4884%
2022/01/10,总结,1356043.92,0,,,,1855.22,0.1370%,
2022/01/11,510300,324685.54,,60939.48,5.328,324685.54,-2742.28,-0.8375%,23.9341%
2022/01/11,511010,353486.08,,2765.5,127.82,353486.08,475.67,0.1347%,26.0571%
2022/01/11,511880,343567.03,,2700.45,127.226,343567.03,35.11,0.0102%,25.3260%
2022/01/11,518880,334841.81,,92268.34,3.629,334841.81,2768.05,0.8336%,24.6828%
2022/01/11,总结,1356580.46,0,,,,536.55,0.0396%,
2022/01/12,510300,327854.39,,60939.48,5.38,327854.39,3168.85,0.9760%,24.0811%
2022/01/12,511010,353618.83,,2765.5,127.868,353618.83,132.74,0.0376%,25.9735%
2022/01/12,511880,343577.83,,2700.45,127.23,343577.83,10.8,0.0031%,25.2360%
2022/01/12,518880,336410.37,,92268.34,3.646,336410.37,1568.56,0.4684%,24.7095%
2022/01/12,总结,1361461.43,0,,,,4880.95,0.3598%,
2022/01/13,510300,322918.29,,60939.48,5.299,322918.29,-4936.1,-1.5056%,23.7923%
2022/01/13,511010,353577.34,,2765.5,127.853,353577.34,-41.48,-0.0117%,26.0512%
2022/01/13,511880,343594.03,,2700.45,127.236,343594.03,16.2,0.0047%,25.3157%
2022/01/13,518880,337148.52,,92268.34,3.654,337148.52,738.15,0.2194%,24.8408%
2022/01/13,总结,1357238.19,0,,,,-4223.23,-0.3102%,
2022/01/14,510300,320236.96,,60939.48,5.255,320236.96,-2681.34,-0.8303%,23.6329%
2022/01/14,511010,354395.93,,2765.5,128.149,354395.93,818.59,0.2315%,26.1537%
2022/01/14,511880,343637.24,,2700.45,127.252,343637.24,43.21,0.0126%,25.3598%
2022/01/14,518880,336779.45,,92268.34,3.65,336779.45,-369.07,-0.1095%,24.8537%
2022/01/14,总结,1355049.58,0,,,,-2188.61,-0.1613%,
2022/01/17,510300,322735.48,,60939.48,5.296,322735.48,2498.52,0.7802%,23.7989%
2022/01/17,511010,354293.61,,2765.5,128.112,354293.61,-102.32,-0.0289%,26.1261%
2022/01/17,511880,343666.95,,2700.45,127.263,343666.95,29.7,0.0086%,25.3425%
2022/01/17,518880,335395.42,,92268.34,3.635,335395.42,-1384.03,-0.4110%,24.7325%
2022/01/17,总结,1356091.45,0,,,,1041.87,0.0769%,
2022/01/18,510300,325538.69,,60939.48,5.342,325538.69,2803.22,0.8686%,23.9477%
2022/01/18,511010,355305.78,,2765.5,128.478,355305.78,1012.17,0.2857%,26.1375%
2022/01/18,511880,343685.85,,2700.45,127.27,343685.85,18.9,0.0055%,25.2827%
2022/01/18,518880,334841.81,,92268.34,3.629,334841.81,-553.61,-0.1651%,24.6321%
2022/01/18,总结,1359372.14,0,,,,3280.68,0.2419%,
2022/01/19,510300,323954.27,,60939.48,5.316,323954.27,-1584.43,-0.4867%,23.8688%
2022/01/19,511010,355139.85,,2765.5,128.418,355139.85,-165.93,-0.0467%,26.1666%
2022/01/19,511880,343661.55,,2700.45,127.261,343661.55,-24.3,-0.0071%,25.3208%
2022/01/19,518880,334472.74,,92268.34,3.625,334472.74,-369.07,-0.1102%,24.6438%
2022/01/19,总结,1357228.4,0,,,,-2143.73,-0.1577%,
2022/01/20,510300,326269.97,,60939.48,5.354,326269.97,2315.7,0.7148%,23.9202%
2022/01/20,511010,355079.01,,2765.5,128.396,355079.01,-60.84,-0.0171%,26.0324%
2022/01/20,511880,343648.04,,2700.45,127.256,343648.04,-13.5,-0.0039%,25.1943%
2022/01/20,518880,338993.89,,92268.34,3.674,338993.89,4521.15,1.3517%,24.8531%
2022/01/20,总结,1363990.91,0,,,,6762.51,0.4983%,
2022/01/21,510300,324198.02,,60939.48,5.32,324198.02,-2071.94,-0.6350%,23.7915%
2022/01/21,511010,355936.31,,2765.5,128.706,355936.31,857.3,0.2414%,26.1206%
2022/01/21,511880,343720.96,,2700.45,127.283,343720.96,72.91,0.0212%,25.2242%
2022/01/21,518880,338809.35,,92268.34,3.672,338809.35,-184.54,-0.0544%,24.8637%
2022/01/21,总结,1362664.65,0,,,,-1326.27,-0.0972%,
2022/01/24,510300,324319.9,,60939.48,5.322,324319.9,121.88,0.0376%,23.7927%
2022/01/24,511010,357178.02,,2765.5,129.155,357178.02,1241.71,0.3489%,26.2032%
2022/01/24,511880,343723.66,,2700.45,127.284,343723.66,2.7,0.0008%,25.2162%
2022/01/24,518880,337886.67,,92268.34,3.662,337886.67,-922.68,-0.2723%,24.7880%
2022/01/24,总结,1363108.25,0,,,,443.61,0.0326%,
2022/01/25,510300,317860.32,,60939.48,5.216,317860.32,-6459.58,-1.9917%,23.4165%
2022/01/25,511010,357086.76,,2765.5,129.122,357086.76,-91.26,-0.0256%,26.3062%
2022/01/25,511880,343758.76,,2700.45,127.297,343758.76,35.11,0.0102%,25.3244%
2022/01/25,518880,338717.08,,92268.34,3.671,338717.08,830.42,0.2458%,24.9530%
2022/01/25,总结,1357422.93,0,,,,-5685.31,-0.4171%,
2022/01/26,510300,319444.74,,60939.48,5.242,319444.74,1584.43,0.4985%,23.5284%
2022/01/26,511010,355474.48,,2765.5,128.539,355474.48,-1612.29,-0.4515%,26.1821%
2022/01/26,511880,343785.77,,2700.45,127.307,343785.77,27.0,0.0079%,25.3212%
2022/01/26,518880,338993.89,,92268.34,3.674,338993.89,276.81,0.0817%,24.9683%
2022/01/26,总结,1357698.88,0,,,,275.95,0.0203%,
2022/01/27,510300,314508.65,,60939.48,5.161,314508.65,-4936.1,-1.5452%,23.3593%
2022/01/27,511010,355327.91,,2765.5,128.486,355327.91,-146.57,-0.0412%,26.3910%
2022/01/27,511880,343839.78,,2700.45,127.327,343839.78,54.01,0.0157%,25.5378%
2022/01/27,518880,332719.64,,92268.34,3.606,332719.64,-6274.25,-1.8508%,24.7119%
2022/01/27,总结,1346395.97,0,,,,-11302.91,-0.8325%,
2022/01/28,510300,310181.94,,60939.48,5.09,310181.94,-4326.7,-1.3757%,23.1161%
2022/01/28,511010,356041.4,,2765.5,128.744,356041.4,713.5,0.2008%,26.5337%
2022/01/28,511880,344009.9,,2700.45,127.39,344009.9,170.13,0.0495%,25.6371%
2022/01/28,518880,331612.42,,92268.34,3.594,331612.42,-1107.22,-0.3328%,24.7132%
2022/01/28,总结,1341845.67,0,,,,-4550.29,-0.3380%,
2022/02/07,510300,314569.59,,60939.48,5.162,314569.59,4387.64,1.4145%,23.3292%
2022/02/07,511010,355734.43,,2765.5,128.633,355734.43,-306.97,-0.0862%,26.3821%
2022/02/07,511880,344077.41,,2700.45,127.415,344077.41,67.51,0.0196%,25.5176%
2022/02/07,518880,334011.4,,92268.34,3.62,334011.4,2398.98,0.7234%,24.7711%
2022/02/07,总结,1348392.83,0,,,,6547.16,0.4879%,
2022/02/08,510300,313228.92,,60939.48,5.14,313228.92,-1340.67,-0.4262%,23.2122%
2022/02/08,511010,356152.02,,2765.5,128.784,356152.02,417.59,0.1174%,26.3931%
2022/02/08,511880,344082.82,,2700.45,127.417,344082.82,5.4,0.0016%,25.4987%
2022/02/08,518880,335949.03,,92268.34,3.641,335949.03,1937.64,0.5801%,24.8959%
2022/02/08,总结,1349412.79,0,,,,1019.96,0.0756%,
2022/02/09,510300,315605.56,,60939.48,5.179,315605.56,2376.64,0.7588%,23.3180%
2022/02/09,511010,356337.31,,2765.5,128.851,356337.31,185.29,0.0520%,26.3274%
2022/02/09,511880,344023.41,,2700.45,127.395,344023.41,-59.41,-0.0173%,25.4176%
2022/02/09,518880,337517.59,,92268.34,3.658,337517.59,1568.56,0.4669%,24.9369%
2022/02/09,总结,1353483.87,0,,,,4071.08,0.3017%,
2022/02/10,510300,314935.22,,60939.48,5.168,314935.22,-670.33,-0.2124%,23.2638%
2022/02/10,511010,356658.11,,2765.5,128.967,356658.11,320.8,0.0900%,26.3458%
2022/02/10,511880,344001.8,,2700.45,127.387,344001.8,-21.6,-0.0063%,25.4109%
2022/02/10,518880,338163.47,,92268.34,3.665,338163.47,645.88,0.1914%,24.9796%
2022/02/10,总结,1353758.61,0,,,,274.75,0.0203%,
2022/02/11,510300,312741.4,,60939.48,5.132,312741.4,-2193.82,-0.6966%,23.1958%
2022/02/11,511010,355161.98,,2765.5,128.426,355161.98,-1496.13,-0.4195%,26.3421%
2022/02/11,511880,344045.01,,2700.45,127.403,344045.01,43.21,0.0126%,25.5176%
2022/02/11,518880,336318.11,,92268.34,3.645,336318.11,-1845.37,-0.5457%,24.9445%
2022/02/11,总结,1348266.49,0,,,,-5492.11,-0.4057%,
2022/02/14,510300,309755.37,,60939.48,5.083,309755.37,-2986.03,-0.9548%,22.9361%
2022/02/14,511010,354855.0,,2765.5,128.315,354855.0,-306.97,-0.0864%,26.2755%
2022/02/14,511880,344050.41,,2700.45,127.405,344050.41,5.4,0.0016%,25.4755%
2022/02/14,518880,341854.21,,92268.34,3.705,341854.21,5536.1,1.6461%,25.3129%
2022/02/14,总结,1350514.99,0,,,,2248.5,0.1668%,
2022/02/15,510300,312314.83,,60939.48,5.125,312314.83,2559.46,0.8263%,23.0231%
2022/02/15,511010,354860.54,,2765.5,128.317,354860.54,5.53,0.0016%,26.1595%
2022/02/15,511880,344085.52,,2700.45,127.418,344085.52,35.11,0.0102%,25.3651%
2022/02/15,518880,345268.14,,92268.34,3.742,345268.14,3413.93,0.9987%,25.4523%
2022/02/15,总结,1356529.01,0,,,,6014.03,0.4453%,
2022/02/16,510300,313594.55,,60939.48,5.146,313594.55,1279.73,0.4098%,23.1696%
2022/02/16,511010,355128.79,,2765.5,128.414,355128.79,268.25,0.0756%,26.2383%
2022/02/16,511880,344096.32,,2700.45,127.422,344096.32,10.8,0.0031%,25.4232%
2022/02/16,518880,340654.72,,92268.34,3.692,340654.72,-4613.42,-1.3362%,25.1689%
2022/02/16,总结,1353474.38,0,,,,-3054.64,-0.2252%,
2022/02/17,510300,314203.95,,60939.48,5.156,314203.95,609.39,0.1943%,23.1498%
2022/02/17,511010,355159.21,,2765.5,128.425,355159.21,30.42,0.0086%,26.1673%
2022/02/17,511880,344107.12,,2700.45,127.426,344107.12,10.8,0.0031%,25.3530%
2022/02/17,518880,343791.84,,92268.34,3.726,343791.84,3137.12,0.9209%,25.3298%
2022/02/17,总结,1357262.12,0,,,,3787.73,0.2799%,
2022/02/18,510300,315666.5,,60939.48,5.18,315666.5,1462.55,0.4655%,23.1821%
2022/02/18,511010,354943.5,,2765.5,128.347,354943.5,-215.71,-0.0607%,26.0666%
2022/02/18,511880,344142.23,,2700.45,127.439,344142.23,35.11,0.0102%,25.2733%
2022/02/18,518880,346928.97,,92268.34,3.76,346928.97,3137.12,0.9125%,25.4780%
2022/02/18,总结,1361681.19,0,,,,4419.07,0.3256%,
2022/02/21,510300,314630.53,,60939.48,5.163,314630.53,-1035.97,-0.3282%,23.1463%
2022/02/21,511010,354163.63,,2765.5,128.065,354163.63,-779.87,-0.2197%,26.0546%
2022/02/21,511880,344144.93,,2700.45,127.44,344144.93,2.7,0.0008%,25.3175%
2022/02/21,518880,346375.36,,92268.34,3.754,346375.36,-553.61,-0.1596%,25.4816%
2022/02/21,总结,1359314.44,0,,,,-2366.75,-0.1738%,
2022/02/22,510300,310974.16,,60939.48,5.103,310974.16,-3656.37,-1.1621%,22.8689%
2022/02/22,511010,353972.81,,2765.5,127.996,353972.81,-190.82,-0.0539%,26.0310%
2022/02/22,511880,344155.73,,2700.45,127.444,344155.73,10.8,0.0031%,25.3090%
2022/02/22,518880,350711.97,,92268.34,3.801,350711.97,4336.61,1.2520%,25.7912%
2022/02/22,总结,1359814.66,0,,,,500.22,0.0368%,
2022/02/23,510300,313899.25,,60939.48,5.151,313899.25,2925.09,0.9406%,23.0735%
2022/02/23,511010,354340.62,,2765.5,128.129,354340.62,367.81,0.1039%,26.0462%
2022/02/23,511880,344155.73,,2700.45,127.444,344155.73,0.0,0.0000%,25.2975%
2022/02/23,518880,348036.19,,92268.34,3.772,348036.19,-2675.78,-0.7630%,25.5828%
2022/02/23,总结,1360431.79,0,,,,617.12,0.0454%,
2022/02/24,510300,308719.4,,60939.48,5.066,308719.4,-5179.86,-1.6502%,22.6522%
2022/02/24,511010,354462.3,,2765.5,128.173,354462.3,121.68,0.0343%,26.0085%
2022/02/24,511880,344177.33,,2700.45,127.452,344177.33,21.6,0.0063%,25.2539%
2022/02/24,518880,355509.92,,92268.34,3.853,355509.92,7473.74,2.1474%,26.0854%
2022/02/24,总结,1362868.95,0,,,,2437.16,0.1791%,
2022/02/25,510300,310852.28,,60939.48,5.101,310852.28,2132.88,0.6909%,22.8400%
2022/02/25,511010,354675.25,,2765.5,128.25,354675.25,212.94,0.0601%,26.0599%
2022/02/25,511880,344204.34,,2700.45,127.462,344204.34,27.0,0.0078%,25.2906%
2022/02/25,518880,351265.58,,92268.34,3.807,351265.58,-4244.34,-1.1939%,25.8094%
2022/02/25,总结,1360997.44,0,,,,-1871.52,-0.1373%,
2022/02/28,510300,311217.91,,60939.48,5.107,311217.91,365.64,0.1176%,22.8895%
2022/02/28,511010,354794.16,,2765.5,128.293,354794.16,118.92,0.0335%,26.0945%
2022/02/28,511880,344220.54,,2700.45,127.468,344220.54,16.2,0.0047%,25.3168%
2022/02/28,518880,349420.21,,92268.34,3.787,349420.21,-1845.37,-0.5253%,25.6992%
2022/02/28,总结,1359652.83,0,,,,-1344.61,-0.0988%,
2022/03/01,510300,313533.61,,60939.48,5.145,313533.61,2315.7,0.7441%,23.0319%
2022/03/01,511010,354188.52,,2765.5,128.074,354188.52,-605.64,-0.1707%,26.0183%
2022/03/01,511880,344252.94,,2700.45,127.48,344252.94,32.41,0.0094%,25.2885%
2022/03/01,518880,349327.94,,92268.34,3.786,349327.94,-92.27,-0.0264%,25.6613%
2022/03/01,总结,1361303.02,0,,,,1650.2,0.1214%,
2022/03/02,510300,311400.73,,60939.48,5.11,311400.73,-2132.88,-0.6803%,22.8343%
2022/03/02,511010,354030.89,,2765.5,128.017,354030.89,-157.63,-0.0445%,25.9602%
2022/03/02,511880,344277.25,,2700.45,127.489,344277.25,24.3,0.0071%,25.2450%
2022/03/02,518880,354033.63,,92268.34,3.837,354033.63,4705.69,1.3471%,25.9604%
2022/03/02,总结,1363742.49,0,,,,2439.48,0.1792%,
2022/03/03,510300,309633.49,,60939.48,5.081,309633.49,-1767.24,-0.5675%,22.7487%
2022/03/03,511010,354047.48,,2765.5,128.023,354047.48,16.59,0.0047%,26.0117%
2022/03/03,511880,344315.05,,2700.45,127.503,344315.05,37.81,0.0110%,25.2967%
2022/03/03,518880,353110.94,,92268.34,3.827,353110.94,-922.68,-0.2606%,25.9429%
2022/03/03,总结,1361106.97,0,,,,-2635.52,-0.1933%,
2022/03/04,510300,306525.57,,60939.48,5.03,306525.57,-3107.91,-1.0037%,22.5527%
2022/03/04,511010,353881.55,,2765.5,127.963,353881.55,-165.93,-0.0469%,26.0369%
2022/03/04,511880,344344.76,,2700.45,127.514,344344.76,29.7,0.0086%,25.3352%
2022/03/04,518880,354402.7,,92268.34,3.841,354402.7,1291.76,0.3658%,26.0752%
2022/03/04,总结,1359154.58,0,,,,-1952.38,-0.1434%,
2022/03/07,510300,297506.53,,60939.48,4.882,297506.53,-9019.04,-2.9423%,21.8959%
2022/03/07,511010,354614.41,,2765.5,128.228,354614.41,732.86,0.2071%,26.0989%
2022/03/07,511880,344366.36,,2700.45,127.522,344366.36,21.6,0.0063%,25.3447%
2022/03/07,518880,362245.51,,92268.34,3.926,362245.51,7842.81,2.2130%,26.6605%
2022/03/07,总结,1358732.81,0,,,,-421.77,-0.0310%,
2022/03/08,510300,292509.49,,60939.48,4.8,292509.49,-4997.04,-1.6796%,21.4715%
2022/03/08,511010,354965.62,,2765.5,128.355,354965.62,351.22,0.0990%,26.0561%
2022/03/08,511880,344382.57,,2700.45,127.528,344382.57,16.2,0.0047%,25.2792%
2022/03/08,518880,370457.39,,92268.34,4.015,370457.39,8211.88,2.2669%,27.1932%
2022/03/08,总结,1362315.08,0,,,,3582.26,0.2636%,
2022/03/09,510300,290071.92,,60939.48,4.76,290071.92,-2437.58,-0.8333%,21.2758%
2022/03/09,511010,354205.11,,2765.5,128.08,354205.11,-760.51,-0.2142%,25.9798%
2022/03/09,511880,344409.57,,2700.45,127.538,344409.57,27.0,0.0078%,25.2613%
2022/03/09,518880,374701.74,,92268.34,4.061,374701.74,4244.34,1.1457%,27.4831%
2022/03/09,总结,1363388.33,0,,,,1073.25,0.0788%,
2022/03/10,510300,293728.28,,60939.48,4.82,293728.28,3656.37,1.2605%,21.6743%
2022/03/10,511010,354348.92,,2765.5,128.132,354348.92,143.81,0.0406%,26.1475%
2022/03/10,511880,344409.57,,2700.45,127.538,344409.57,0.0,0.0000%,25.4140%
2022/03/10,518880,362706.85,,92268.34,3.931,362706.85,-11994.88,-3.2012%,26.7642%
2022/03/10,总结,1355193.62,0,,,,-8194.7,-0.6011%,
2022/03/11,510300,295434.59,,60939.48,4.848,295434.59,1706.31,0.5809%,21.7532%
2022/03/11,511010,354976.69,,2765.5,128.359,354976.69,627.77,0.1772%,26.1373%
2022/03/11,511880,344450.08,,2700.45,127.553,344450.08,40.51,0.0118%,25.3622%
2022/03/11,518880,363260.46,,92268.34,3.937,363260.46,553.61,0.1526%,26.7473%
2022/03/11,总结,1358121.81,0,,,,2928.2,0.2161%,
2022/03/14,510300,286903.06,,60939.48,4.708,286903.06,-8531.53,-2.8878%,21.2712%
2022/03/14,511010,355975.03,,2765.5,128.72,355975.03,998.35,0.2812%,26.3922%
2022/03/14,511880,344493.28,,2700.45,127.569,344493.28,43.21,0.0125%,25.5410%
2022/03/14,518880,361415.1,,92268.34,3.917,361415.1,-1845.37,-0.5080%,26.7956%
2022/03/14,总结,1348786.47,0,,,,-9335.34,-0.6874%,
2022/03/15,510300,274776.11,,60939.48,4.509,274776.11,-12126.96,-4.2268%,20.6985%
2022/03/15,511010,354686.31,,2765.5,128.254,354686.31,-1288.72,-0.3620%,26.7180%
2022/03/15,511880,344482.48,,2700.45,127.565,344482.48,-10.8,-0.0031%,25.9494%
2022/03/15,518880,353572.29,,92268.34,3.832,353572.29,-7842.81,-2.1700%,26.6341%
2022/03/15,总结,1327517.18,0,,,,-21269.29,-1.5769%,
2022/03/16,510300,285318.64,,60939.48,4.682,285318.64,10542.53,3.8368%,21.3796%
2022/03/16,511010,354509.32,,2765.5,128.19,354509.32,-176.99,-0.0499%,26.5643%
2022/03/16,511880,344455.48,,2700.45,127.555,344455.48,-27.0,-0.0078%,25.8109%
2022/03/16,518880,350250.63,,92268.34,3.796,350250.63,-3321.66,-0.9395%,26.2452%
2022/03/16,总结,1334534.06,0,,,,7016.88,0.5286%,
2022/03/17,510300,290437.55,,60939.48,4.766,290437.55,5118.92,1.7941%,21.6056%
2022/03/17,511010,354575.69,,2765.5,128.214,354575.69,66.37,0.0187%,26.3769%
2022/03/17,511880,344482.48,,2700.45,127.565,344482.48,27.0,0.0078%,25.6260%
2022/03/17,518880,354771.77,,92268.34,3.845,354771.77,4521.15,1.2908%,26.3915%
2022/03/17,总结,1344267.5,0,,,,9733.44,0.7294%,
2022/03/18,510300,292143.86,,60939.48,4.794,292143.86,1706.31,0.5875%,21.6882%
2022/03/18,511010,355048.59,,2765.5,128.385,355048.59,472.9,0.1334%,26.3581%
2022/03/18,511880,344501.38,,2700.45,127.572,344501.38,18.9,0.0055%,25.5751%
2022/03/18,518880,355325.38,,92268.34,3.851,355325.38,553.61,0.1560%,26.3786%
2022/03/18,总结,1347019.22,0,,,,2751.72,0.2047%,
2022/03/21,510300,291778.22,,60939.48,4.788,291778.22,-365.64,-0.1252%,21.6826%
2022/03/21,511010,354910.31,,2765.5,128.335,354910.31,-138.27,-0.0389%,26.3741%
2022/03/21,511880,344585.1,,2700.45,127.603,344585.1,83.71,0.0243%,25.6068%
2022/03/21,518880,354402.7,,92268.34,3.841,354402.7,-922.68,-0.2597%,26.3364%
2022/03/21,总结,1345676.34,0,,,,-1342.88,-0.0997%,
2022/03/22,510300,291534.46,,60939.48,4.784,291534.46,-243.76,-0.0835%,21.6382%
2022/03/22,511010,354509.32,,2765.5,128.19,354509.32,-401.0,-0.1130%,26.3122%
2022/03/22,511880,344563.49,,2700.45,127.595,344563.49,-21.6,-0.0063%,25.5741%
2022/03/22,518880,356709.41,,92268.34,3.866,356709.41,2306.71,0.6509%,26.4755%
2022/03/22,总结,1347316.69,0,,,,1640.35,0.1219%,
2022/03/23,510300,293057.95,,60939.48,4.809,293057.95,1523.49,0.5226%,21.7707%
2022/03/23,511010,354622.7,,2765.5,128.231,354622.7,113.39,0.0320%,26.3443%
